Crypto,Date,Close,High,Low,Open,Volume
ETH-USD,2017-12-11,515.135986328125,516.968994140625,439.10400390625,440.3580017089844,1771440000
ETH-USD,2017-12-12,651.4310302734375,657.3179931640625,504.4939880371094,522.2860107421875,5179829760
ETH-USD,2017-12-13,702.7670288085938,747.9929809570312,597.7979736328125,644.906005859375,4524539904
ETH-USD,2017-12-14,695.8159790039062,753.1209716796875,664.989013671875,700.593994140625,3821580032
ETH-USD,2017-12-15,684.447998046875,697.1320190429688,621.0609741210938,696.3759765625,2758710016
ETH-USD,2017-12-16,696.208984375,718.385009765625,680.7860107421875,686.1920166015625,2165690112
ETH-USD,2017-12-17,719.9749755859375,735.8250122070312,696.2369995117188,696.2369995117188,2147389952
ETH-USD,2017-12-18,794.64501953125,803.927978515625,689.2310180664062,721.7319946289062,3249230080
ETH-USD,2017-12-19,826.822998046875,881.9439697265625,785.3419799804688,793.9010009765625,4096549888
ETH-USD,2017-12-20,819.0859985351562,845.06201171875,756.0040283203125,827.5159912109375,3969939968
ETH-USD,2017-12-21,821.06298828125,880.5430297851562,792.6890258789062,820.2360229492188,3569060096
ETH-USD,2017-12-22,674.8599853515625,827.6829833984375,543.7620239257812,822.6430053710938,4977710080
ETH-USD,2017-12-23,719.3870239257812,763.89501953125,679.7310180664062,681.3159790039062,2480339968
ETH-USD,2017-12-24,694.1480102539062,721.7689819335938,614.9219970703125,721.7689819335938,2300549888
ETH-USD,2017-12-25,765.833984375,782.52099609375,698.8699951171875,698.8699951171875,2491760128
ETH-USD,2017-12-26,773.8359985351562,786.7899780273438,760.9349975585938,763.3699951171875,2201159936
ETH-USD,2017-12-27,762.8419799804688,789.2529907226562,738.4130249023438,774.969970703125,2100029952
ETH-USD,2017-12-28,737.0230102539062,763.3189697265625,701.18701171875,762.2080078125,2389149952
ETH-USD,2017-12-29,753.5919799804688,770.1170043945312,729.6079711914062,740.3889770507812,2648969984
ETH-USD,2017-12-30,717.2570190429688,753.8150024414062,685.2310180664062,753.8150024414062,3187780096
ETH-USD,2017-12-31,756.7329711914062,760.3480224609375,710.1190185546875,712.2119750976562,2554269952
ETH-USD,2018-01-01,772.6409912109375,782.530029296875,742.0040283203125,755.7570190429688,2595760128
ETH-USD,2018-01-02,884.4439697265625,914.8300170898438,772.3460083007812,772.3460083007812,5783349760
ETH-USD,2018-01-03,962.719970703125,974.4710083007812,868.4509887695312,886.0,5093159936
ETH-USD,2018-01-04,980.9219970703125,1045.0799560546875,946.0859985351562,961.7130126953125,6502859776
ETH-USD,2018-01-05,997.719970703125,1075.3900146484375,956.3250122070312,975.75,6683149824
ETH-USD,2018-01-06,1041.6800537109375,1060.7099609375,994.6220092773438,995.1539916992188,4662219776
ETH-USD,2018-01-07,1153.1700439453125,1153.1700439453125,1043.010009765625,1043.010009765625,5569880064
ETH-USD,2018-01-08,1148.530029296875,1266.9300537109375,1016.0499877929688,1158.260009765625,8450970112
ETH-USD,2018-01-09,1299.739990234375,1320.97998046875,1145.489990234375,1146.0,7965459968
ETH-USD,2018-01-10,1255.8199462890625,1417.3800048828125,1226.5999755859375,1300.3399658203125,9214950400
ETH-USD,2018-01-11,1154.9300537109375,1337.300048828125,1135.1700439453125,1268.0899658203125,7235899904
ETH-USD,2018-01-12,1273.199951171875,1296.0400390625,1120.0899658203125,1158.2900390625,5222300160
ETH-USD,2018-01-13,1396.4200439453125,1432.8800048828125,1270.469970703125,1270.469970703125,5746760192
ETH-USD,2018-01-14,1366.77001953125,1400.56005859375,1286.2099609375,1397.47998046875,4841630208
ETH-USD,2018-01-15,1291.9200439453125,1390.5899658203125,1290.5999755859375,1365.2099609375,4781100032
ETH-USD,2018-01-16,1053.68994140625,1292.6300048828125,875.5449829101562,1292.6300048828125,8405139968
ETH-USD,2018-01-17,1014.25,1090.22998046875,780.9219970703125,1061.3399658203125,8545160192
ETH-USD,2018-01-18,1036.280029296875,1100.31005859375,967.7589721679688,1016.4400024414062,5938319872
ETH-USD,2018-01-19,1039.0999755859375,1093.219970703125,1003.7100219726562,1028.8199462890625,4084450048
ETH-USD,2018-01-20,1155.1500244140625,1167.1099853515625,1044.949951171875,1044.949951171875,3975190016
ETH-USD,2018-01-21,1049.5799560546875,1155.6800537109375,1021.5,1155.6800537109375,3378089984
ETH-USD,2018-01-22,1003.260009765625,1089.0999755859375,930.7410278320312,1055.3499755859375,3810099968
ETH-USD,2018-01-23,986.22900390625,1023.22998046875,920.5399780273438,1004.1699829101562,3556699904
ETH-USD,2018-01-24,1058.780029296875,1062.43994140625,965.8079833984375,987.4769897460938,3944039936
ETH-USD,2018-01-25,1056.030029296875,1104.6600341796875,1034.739990234375,1063.219970703125,4050190080
ETH-USD,2018-01-26,1055.1700439453125,1080.5999755859375,996.7839965820312,1052.699951171875,3617690112
ETH-USD,2018-01-27,1107.0699462890625,1121.97998046875,1042.1199951171875,1055.75,3002870016
ETH-USD,2018-01-28,1246.010009765625,1257.77001953125,1111.780029296875,1111.780029296875,5372329984
ETH-USD,2018-01-29,1182.3599853515625,1256.699951171875,1169.0799560546875,1246.699951171875,3715079936
ETH-USD,2018-01-30,1071.1300048828125,1184.6300048828125,1058.969970703125,1184.1300048828125,4107859968
ETH-USD,2018-01-31,1118.31005859375,1128.6600341796875,1034.5,1071.0899658203125,3757560064
ETH-USD,2018-02-01,1036.7900390625,1161.3499755859375,984.8189697265625,1119.3699951171875,5261680128
ETH-USD,2018-02-02,915.7849731445312,1035.77001953125,757.97998046875,1035.77001953125,6713290240
ETH-USD,2018-02-03,964.0189819335938,991.9429931640625,847.6900024414062,919.2109985351562,3243480064
ETH-USD,2018-02-04,834.6820068359375,969.031982421875,805.0640258789062,964.6669921875,2997090048
ETH-USD,2018-02-05,697.9509887695312,856.64599609375,644.5989990234375,834.9580078125,4269530112
ETH-USD,2018-02-06,793.1220092773438,796.4390258789062,574.4190063476562,707.7369995117188,6518269952
ETH-USD,2018-02-07,757.0679931640625,851.2000122070312,723.4329833984375,790.427978515625,3896179968
ETH-USD,2018-02-08,817.8070068359375,845.0859985351562,755.843017578125,755.843017578125,3708189952
ETH-USD,2018-02-09,883.864990234375,884.0040283203125,788.833984375,818.47998046875,2495820032
ETH-USD,2018-02-10,860.4149780273438,917.4000244140625,825.5770263671875,882.4669799804688,2930530048
ETH-USD,2018-02-11,814.6599731445312,859.2880249023438,788.2219848632812,859.2880249023438,2486650112
ETH-USD,2018-02-12,868.7069702148438,875.93701171875,817.5079956054688,817.5079956054688,2243450112
ETH-USD,2018-02-13,845.2579956054688,870.708984375,828.8369750976562,869.2930297851562,2081170048
ETH-USD,2018-02-14,923.5609741210938,926.4290161132812,844.2789916992188,844.2789916992188,2818370048
ETH-USD,2018-02-15,936.9760131835938,951.947998046875,911.1110229492188,923.72802734375,2900100096
ETH-USD,2018-02-16,944.2100219726562,950.0050048828125,917.8480224609375,934.7860107421875,2369449984
ETH-USD,2018-02-17,974.114990234375,976.594970703125,940.7540283203125,944.7479858398438,2525720064
ETH-USD,2018-02-18,923.9210205078125,982.9329833984375,915.4450073242188,973.3489990234375,2567290112
ETH-USD,2018-02-19,943.864990234375,957.7769775390625,921.5540161132812,921.6680297851562,2169019904
ETH-USD,2018-02-20,895.3709716796875,965.2650146484375,892.9539794921875,943.5670166015625,2545260032
ETH-USD,2018-02-21,849.9710083007812,912.375,830.56298828125,894.135009765625,2531729920
ETH-USD,2018-02-22,812.844970703125,875.926025390625,802.6680297851562,849.2620239257812,2150370048
ETH-USD,2018-02-23,864.1890258789062,886.3179931640625,794.791015625,811.5850219726562,2334820096
ETH-USD,2018-02-24,840.5150146484375,879.531005859375,818.5499877929688,861.593017578125,1926579968
ETH-USD,2018-02-25,844.8099975585938,853.14599609375,822.3809814453125,839.458984375,1646960000
ETH-USD,2018-02-26,869.3150024414062,880.3920288085938,842.3189697265625,845.2780151367188,2044480000
ETH-USD,2018-02-27,878.2650146484375,896.2589721679688,867.0969848632812,870.364990234375,2053980032
ETH-USD,2018-02-28,855.198974609375,890.1079711914062,855.1240234375,877.9340209960938,1963980032
ETH-USD,2018-03-01,872.2000122070312,880.302001953125,851.9199829101562,856.0120239257812,1868519936
ETH-USD,2018-03-02,856.85302734375,876.3779907226562,852.4219970703125,871.7639770507812,1894419968
ETH-USD,2018-03-03,857.2249755859375,868.4539794921875,855.2069702148438,856.7109985351562,1699369984
ETH-USD,2018-03-04,866.677978515625,867.9500122070312,840.280029296875,856.1859741210938,1697939968
ETH-USD,2018-03-05,853.6840209960938,869.9199829101562,853.52001953125,866.8460083007812,1898489984
ETH-USD,2018-03-06,816.9509887695312,853.8170166015625,809.9310302734375,853.8170166015625,1943069952
ETH-USD,2018-03-07,752.8309936523438,825.6069946289062,726.5469970703125,816.27099609375,2175419904
ETH-USD,2018-03-08,704.5960083007812,773.7670288085938,696.1690063476562,752.5700073242188,1891640064
ETH-USD,2018-03-09,728.916015625,729.156005859375,648.1069946289062,702.197021484375,2233019904
ETH-USD,2018-03-10,686.8900146484375,748.031005859375,682.6950073242188,730.1599731445312,1532960000
ETH-USD,2018-03-11,723.3389892578125,735.8309936523438,668.1229858398438,685.31201171875,1562680064
ETH-USD,2018-03-12,699.8309936523438,742.5139770507812,683.2680053710938,724.406005859375,1764999936
ETH-USD,2018-03-13,690.8270263671875,713.7349853515625,682.3499755859375,698.1530151367188,1425959936
ETH-USD,2018-03-14,614.291015625,702.7839965820312,594.0999755859375,691.218994140625,1810560000
ETH-USD,2018-03-15,611.3040161132812,620.6160278320312,579.5050048828125,614.8389892578125,1770460032
ETH-USD,2018-03-16,601.666015625,623.1680297851562,587.8619995117188,611.7780151367188,1417350016
ETH-USD,2018-03-17,552.7789916992188,609.1510009765625,549.0960083007812,601.677978515625,1267810048
ETH-USD,2018-03-18,538.6439819335938,551.6400146484375,460.0880126953125,551.6400146484375,2685499904
ETH-USD,2018-03-19,556.7260131835938,558.0999755859375,519.1229858398438,546.6259765625,2046790016
ETH-USD,2018-03-20,557.1749877929688,567.0900268554688,521.2039794921875,556.7219848632812,1833680000
ETH-USD,2018-03-21,561.7319946289062,589.6069946289062,550.572021484375,559.0999755859375,1781270016
ETH-USD,2018-03-22,539.7020263671875,577.5659790039062,523.0889892578125,562.10302734375,1523459968
ETH-USD,2018-03-23,539.6190185546875,540.4869995117188,512.1270141601562,539.864013671875,1596349952
ETH-USD,2018-03-24,526.4390258789062,545.3820190429688,526.0800170898438,542.572021484375,1300009984
ETH-USD,2018-03-25,524.2869873046875,535.8209838867188,515.6589965820312,522.7030029296875,1151170048
ETH-USD,2018-03-26,489.95098876953125,526.3790283203125,470.44000244140625,524.2869873046875,1638880000
ETH-USD,2018-03-27,450.1159973144531,491.4590148925781,449.97100830078125,489.5899963378906,1617939968
ETH-USD,2018-03-28,446.27899169921875,466.21099853515625,444.8609924316406,450.2909851074219,1514179968
ETH-USD,2018-03-29,385.9679870605469,450.81298828125,385.81298828125,448.07501220703125,1970230016
ETH-USD,2018-03-30,394.6449890136719,409.9289855957031,368.63299560546875,385.9049987792969,1878130048
ETH-USD,2018-03-31,396.4570007324219,418.4679870605469,392.9530029296875,395.0039978027344,1323920000
ETH-USD,2018-04-01,379.60699462890625,400.52801513671875,363.80499267578125,397.2539978027344,1256930048
ETH-USD,2018-04-02,386.42498779296875,395.1709899902344,377.5929870605469,379.6990051269531,1102259968
ETH-USD,2018-04-03,416.89300537109375,418.9679870605469,383.5320129394531,387.31201171875,1363399936
ETH-USD,2018-04-04,380.5429992675781,417.47198486328125,375.30999755859375,416.4849853515625,1287730048
ETH-USD,2018-04-05,383.23199462890625,387.71600341796875,369.8160095214844,379.9469909667969,1210680064
ETH-USD,2018-04-06,370.2850036621094,385.19500732421875,366.9110107421875,382.7309875488281,967105984
ETH-USD,2018-04-07,385.3139953613281,393.0589904785156,369.9360046386719,370.3800048828125,951475008
ETH-USD,2018-04-08,400.50799560546875,402.5899963378906,385.60198974609375,385.7430114746094,948488000
ETH-USD,2018-04-09,398.5260009765625,429.2510070800781,390.6099853515625,400.85699462890625,1478390016
ETH-USD,2018-04-10,414.2430114746094,415.88800048828125,393.8789978027344,399.4110107421875,1196000000
ETH-USD,2018-04-11,430.5400085449219,430.5400085449219,412.47100830078125,415.02398681640625,1439040000
ETH-USD,2018-04-12,492.9410095214844,493.0580139160156,417.4129943847656,430.1610107421875,2519360000
ETH-USD,2018-04-13,492.7349853515625,526.469970703125,482.65899658203125,493.1600036621094,2419249920
ETH-USD,2018-04-14,501.4779968261719,512.0239868164062,488.27899169921875,492.5799865722656,1519079936
ETH-USD,2018-04-15,531.7020263671875,531.7020263671875,502.8800048828125,502.8800048828125,1726089984
ETH-USD,2018-04-16,511.1470031738281,534.197021484375,500.25,532.073974609375,1758979968
ETH-USD,2018-04-17,502.8940124511719,518.031005859375,502.5639953613281,511.1449890136719,1760359936
ETH-USD,2018-04-18,524.7890014648438,525.0919799804688,503.0450134277344,503.3089904785156,1762940032
ETH-USD,2018-04-19,567.8889770507812,567.8889770507812,523.2620239257812,524.0380249023438,2256869888
ETH-USD,2018-04-20,615.718017578125,618.7150268554688,560.2830200195312,567.989013671875,2849469952
ETH-USD,2018-04-21,605.39501953125,621.8880004882812,578.5499877929688,616.0040283203125,2612460032
ETH-USD,2018-04-22,621.8599853515625,640.7670288085938,593.8690185546875,606.1190185546875,2426269952
ETH-USD,2018-04-23,642.5479736328125,646.7000122070312,621.0349731445312,621.198974609375,2386830080
ETH-USD,2018-04-24,708.1580200195312,708.875,643.3980102539062,643.3980102539062,3581860096
ETH-USD,2018-04-25,615.416015625,707.06201171875,600.2119750976562,707.06201171875,4216140032
ETH-USD,2018-04-26,662.8090209960938,663.1810302734375,604.0070190429688,618.0789794921875,2984009984
ETH-USD,2018-04-27,647.031982421875,684.8679809570312,647.031982421875,662.1090087890625,2598129920
ETH-USD,2018-04-28,683.677978515625,691.4420166015625,644.64599609375,644.64599609375,2496659968
ETH-USD,2018-04-29,688.8809814453125,697.7559814453125,670.5130004882812,683.9119873046875,2740559872
ETH-USD,2018-04-30,669.9240112304688,694.4390258789062,666.1170043945312,689.760986328125,2853100032
ETH-USD,2018-05-01,673.6129760742188,674.4030151367188,637.5399780273438,670.4630126953125,2678960128
ETH-USD,2018-05-02,687.1489868164062,688.8419799804688,667.4199829101562,674.0750122070312,2822269952
ETH-USD,2018-05-03,779.5430297851562,784.3410034179688,686.5910034179688,686.5910034179688,4210939904
ETH-USD,2018-05-04,785.6240234375,803.7459716796875,762.6320190429688,776.7750244140625,3533410048
ETH-USD,2018-05-05,816.1199951171875,827.4550170898438,784.2369995117188,784.5830078125,3035040000
ETH-USD,2018-05-06,792.3109741210938,835.0570068359375,764.8829956054688,816.0880126953125,3105570048
ETH-USD,2018-05-07,753.7249755859375,795.7579956054688,710.177978515625,793.3389892578125,4316120064
ETH-USD,2018-05-08,752.8569946289062,774.2490234375,728.1290283203125,755.0089721679688,2920489984
ETH-USD,2018-05-09,752.2750244140625,759.5289916992188,718.4719848632812,752.9019775390625,2877870080
ETH-USD,2018-05-10,727.2769775390625,766.7479858398438,726.6640014648438,752.5789794921875,2748950016
ETH-USD,2018-05-11,679.5859985351562,736.9769897460938,669.8250122070312,727.0130004882812,3290080000
ETH-USD,2018-05-12,686.0479736328125,691.4110107421875,644.0659790039062,679.8770141601562,2668480000
ETH-USD,2018-05-13,733.4959716796875,741.31201171875,675.3189697265625,687.1749877929688,2362500096
ETH-USD,2018-05-14,730.5490112304688,742.1699829101562,695.7919921875,732.7329711914062,3005110016
ETH-USD,2018-05-15,708.8709716796875,739.052001953125,700.9949951171875,731.1430053710938,2523069952
ETH-USD,2018-05-16,707.0499877929688,710.2000122070312,682.541015625,708.0869750976562,2476130048
ETH-USD,2018-05-17,672.656982421875,718.8330078125,668.833984375,708.718017578125,2350619904
ETH-USD,2018-05-18,694.3670043945312,695.031005859375,663.8090209960938,672.1019897460938,2305740032
ETH-USD,2018-05-19,696.530029296875,715.5780029296875,686.791015625,695.072021484375,2021549952
ETH-USD,2018-05-20,715.3690185546875,723.7529907226562,692.6690063476562,697.9229736328125,2156910080
ETH-USD,2018-05-21,699.2219848632812,719.2780151367188,692.4940185546875,717.1929931640625,2005170048
ETH-USD,2018-05-22,647.7410278320312,700.9760131835938,644.0260009765625,700.177978515625,2230469888
ETH-USD,2018-05-23,583.5850219726562,651.635986328125,572.9520263671875,646.6699829101562,2995429888
ETH-USD,2018-05-24,601.7550048828125,610.8179931640625,557.2059936523438,584.5360107421875,2791099904
ETH-USD,2018-05-25,586.7340087890625,617.1859741210938,575.6240234375,602.1400146484375,2110919936
ETH-USD,2018-05-26,587.280029296875,606.1749877929688,583.5120239257812,587.426025390625,1694300032
ETH-USD,2018-05-27,572.6680297851562,590.3280029296875,562.8660278320312,588.52001953125,1788790016
ETH-USD,2018-05-28,516.0360107421875,576.0490112304688,512.552001953125,573.0449829101562,2356900096
ETH-USD,2018-05-29,565.3880004882812,572.2639770507812,516.1480102539062,516.1480102539062,2330820096
ETH-USD,2018-05-30,559.5900268554688,583.135986328125,545.4310302734375,566.8300170898438,2053970048
ETH-USD,2018-05-31,577.64501953125,585.5380249023438,557.0659790039062,558.4970092773438,1985040000
ETH-USD,2018-06-01,580.0430297851562,589.093017578125,567.6649780273438,578.6719970703125,1945890048
ETH-USD,2018-06-02,591.8079833984375,597.0770263671875,577.322021484375,580.4290161132812,1880390016
ETH-USD,2018-06-03,618.3289794921875,624.5130004882812,591.2589721679688,591.2589721679688,1832550016
ETH-USD,2018-06-04,592.9849853515625,623.4290161132812,583.7470092773438,619.43701171875,1903430016
ETH-USD,2018-06-05,609.302978515625,611.3300170898438,580.9819946289062,593.406005859375,1844269952
ETH-USD,2018-06-06,607.1240234375,611.6430053710938,596.39599609375,610.2620239257812,1756530048
ETH-USD,2018-06-07,605.18701171875,616.1439819335938,601.6929931640625,607.68701171875,1880140032
ETH-USD,2018-06-08,601.0770263671875,608.8109741210938,595.593017578125,605.4429931640625,1637779968
ETH-USD,2018-06-09,597.56201171875,608.5830078125,597.56201171875,600.905029296875,1519309952
ETH-USD,2018-06-10,526.47900390625,594.344970703125,511.8890075683594,594.344970703125,2234880000
ETH-USD,2018-06-11,533.2839965820312,536.8579711914062,515.2689819335938,524.8569946289062,1982119936
ETH-USD,2018-06-12,496.8429870605469,538.9550170898438,491.2349853515625,532.7100219726562,1932760064
ETH-USD,2018-06-13,477.4939880371094,501.9049987792969,459.0039978027344,498.01800537109375,2080130048
